国果国果子,
胡胡萝卜,
柠檬微甜-m-,
Hans77言JK,
舍得方圆,
-红豆盖饭-,
千叶果子,//@小阿秋:回归啦[送花花]
瓜熟而代,
逐鹿中原起狼烟,
用户6891244344,
萝卜发芽儿,
朱小明zhudm1993,
在温泉吃绿豆的榴莲,
抱走蛋仔,
一只小鬼爱生气,
初見6086092278,
shirley小柳子儿,
康康康康xi,
用户5808564536,
鑫鑫霒霒922,//@杰克爱穿jk:归来仍是顶流[并不简单]
Puritan白马非马,
GUARUHAN,
用户6499463121,
圆圆脸是大可爱,
FRozen_Y97,
喜欢喝椰子汁的小仙女,
夜夜耶野yeah,
春风十里卷上珠帘,
小鹅肝儿,
糊涂鱼真胡,
孤呱嘎啦,
尖尖南小瓜,
82啊匍匐着向幸福前进,
lydia-1007,
飞扬映雪,
呼儿将出换美酒健康幸运锦鲤,
珊妮上辈子是条鱼,
Meaningless4shaw,
又见朝夕0727,
豌豆荚子_DC,
用户7754916316,
小巫echo,
huaxia0226,
潇潇不湘哭,
我是小关guan,
芝士Umasou,
失落的奥,
小奴笠,
加油荆门,
用户7381262402,
戏命师-小花,
SimpLePX,
有风和你与我,
朱莅娉spoil,
-现在我叫沙琪玛,
Reasy盈,
我是小甜橙呀Y,
阿花向前冲,
慕容_铁锤,
樱陶无味,
云小小小隐,
活着是一种修行2019,
一二三往前走哇走,
昕宸-大海,
米多MDuo,
我超不爱吃苹果,
囡初七囡,
錺騲阁糖诸,
哈哈叮叮当当叮叮当当叮叮当当,
Moonlight201708,
明前雨后小故事,
rainstop1208,
阡陌苏苏sl,
HHIHHHJJJ,
看起来是十字其实是凤梨,//@赤色征裁-Anri :李子柒在这个赛道上强得可怕！
绿叶子衿,
cokain公园,
行走边缘_在路上,
张大大怎么了,
Messier8,
爱曲奇的多多罗,
tiiime,
乖啦怪啦,
阿碧超勇的欧,
是那个南陌啊,
在田园学种菜的咖啡,
-桃小园-,
Ming木弋,
CelestialSym,
杨欢2012版新微博,//@夏一可死毒舌:卧槽，起猛了
zhang038105,
文鳐鱼就是猫君啊,
今天也运动打卡了么,
复归想象,
呼噜不糊涂,
Mshmeksdqiu,
不去不留不惊,
小雨哒哒2012,
LOKI迷mei,
如若回到当初_,
Soda玻璃泡,
闲鹤从方,
卷芯笔旋,
重口味的某某_619,
叫我糯糯糯,
YF1991-,
用户6305724722,
睡个好觉的小螃蟹,
拖拉大王钱钱,
小怪物忘了lsl,
球宝and馒宝,
财源滚滚猪笼入水的ErinLau,
SUYEPP,
十二点前就睡觉的风女士,
冰宝宝1988,
柠檬水拉小美,
古德拉克叻,
小金鱼阿爸,
陶陶-127_477,
袁堡,//@宋方金://@关雅荻:不自觉就看落了泪，后面那段衣帽间也是——我想起五年前我在环球帆船赛抵达澳大利亚时，还录过一段视频播客表达过没什么李子柒的内容是最好的中国文化传播载体👉http://t.cn/A6nRubAZ  五年过去了，我继续看李子柒的内容，还是深受触动，有一些是中国人独有的天人合一的智慧与精
立夏霂_Mu,
t3m50,//@中国摄影师联盟://@非常道影像:[照相机][赞]非遗瑰宝传统漆艺！
Rulo_小窈子,
Iris薄荷茶茶,
守护油漆nim脸颊肉,
独居喵星球,
酒玖招财猫,
豆芽的豆苗,
Leo-随笔记录,
小吹儿,
会飞的小豆豆2019,
Fuertee,柒妃回宫哈哈哈哈//@是饼砸_:卧槽[哆啦A梦花心][哆啦A梦花心][哆啦A梦花心]
阳光日记y,
掌柜的睡不醒,
曼舞青鸟-个人岛,
天上两颗星,
嘉在心中111,
灰姑娘de玫瑰花,
拯救香菜行动ing,
我是刘悦Y,
月半小罗,
用户7758244791,
布莱克勇往直前,
触不可及ZL,
LallumiaYooo,
别叫姐姐叫阿姨,
葛瑞蕬,
-谁非过客-花是主人-,
南笙浅梦0618,
Sarah柠檬黄,
邓北北的海螺姑娘,
淼淼_miaomiao520,
U穎穎U,
啊我我我不了吧,
凝山山山山山雾,
秋秋秋孩子,
vitamin_cc10,
一只购物小号啊,
最近风雨起,美的好震撼[鼓掌][鼓掌][鼓掌]//@推遍天下://@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望
晏亓円,
地主婆小孟,
Simveter,
warmlight111111,
怡Tiffany76,
紫流苏26,
不想搬砖的厨子不是好鱼df,
-莺时捌,
洛冰晗hy,
叻叻鱼头-健身版,
夏花繁似锦秋风扫落叶,
Mr-M-K,
咣咣1976,
月末清初123,
幸福mary001,
夏晚柒,
立华的逻辑说,//@扬韬:用一年的时间打造一个视频，这种执着，这种精神，值得赞许！欢迎李子柒回归！
Master-Yang不是好少年,
GoldenAngelandJuad,
用户5528009325,
看见海就撒欢,
OminSlash-,
-YYyelloW_,
Hi湫兮如风阿,
momo_plus_,
布丁狗www,
非法抑郁x,
仲夏一颗糖,
地主家重孙,
现在立刻执行,
Komorebiiii__,
用户7813168175,
阿欣啊fighting,
造化54321,
一次性小猫,
·沅沅随心记·,
-Life-Tree,
星辰雨者,
Mia保温杯少女,
鬼才之怪,
恰好遇见5,
安家爱琴海,
Sue千阳,
脑袋上长头,
用户5381903958,
晃晃201710,
少操瞎心多吃饭,
行走世界的大叔,
香呈四海好运来,
苏妤酥鱼,
酸溜溜着呢,
是郑同学呀_,
用户6687318407,
飞羽无痕1898,
凤凰城王总,
二月的小猪日记,
小团子饲养员,
阿迪的微博啊啊啊,
春雨中的鱼,
资深白日梦想家幸运锦鲤小天使,
用户7884137831,
畦田半分,
盈梦晓作,
萌利宝贝,
是熊花花鸭,
完美猫26,
abalaqiya,
捧一把雪再走吧,
7341822QdoPV,
且试新茶品清欢,
大-鱼头,
海带带带带鱼,
祁骁你看百刃跑啦,她肯定是在积累素材！在栽培院子！她从来没有放弃！爆哭///@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
香格里女神经,
炸炸猫yu,
小毛豆20181314,
S-XIAOMAN,
浅浅de盛夏微蓝,
urnotcayla,//@Leslie的狐狸://@不议价不包邮:妈呀//@美妆放射科:啊！！！李子柒回来了！！！！！🎉//@娜娜酱肉噗噗:终于回来了[抱一抱]
JJ_0717_RH,
不喜欢胡萝卜的兔子,
太乙路散打深海鳗,
螺蛳粉快乐水,
手机用户2925122453,
丧心xxdf,
来自蒙古的风和马头琴,
用户7809896966,
望菩提wpt,
以茶会友199012,
祁骁你看百刃跑啦,这几年她肯定是在积累素材！在栽培院子！她从来没有放弃！爆哭//@要干一瓶养乐多:呜呜呜初中有段时间心情差很低落就看她的视频每次看都觉得被治愈了现在都大学了三年没见了今天听到她来了我都快哭了//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
一线最佳,
想做一条魚r,
守护者-Linda,
祁骁你看百刃跑啦,
赏心游记,
Leo陳小陳,
红岁月神偷,
Ta是Dragon,
是小脑斧呀Hedlo,
易次咚,
hbtfly,
用户6789948568,
考试没玩没了了,
子檬小主,
5023爽爽,
呸香菜真讨厌,我的白月光  终于等到她回来了  真的谁的替代不了//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
微风而生,
柳思洛,四年了 她终于回来了 谁懂啊 什么都没有变 奶奶也健康 岁月静好具像化了，我真的泪流满面//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
winwin番茄饼,
Nikoo_See,//@宋方金://@关雅荻:不自觉就看落了泪，后面那段衣帽间也是——我想起五年前我在环球帆船赛抵达澳大利亚时，还录过一段视频播客表达过没什么李子柒的内容是最好的中国文化传播载体👉http://t.cn/A6nRubAZ  五年过去了，我继续看李子柒的内容，还是深受触动，有一些是中国人独有的天人合一的智慧与精
凌晨三点吃火锅吗,
青荷向晚,
芊墨good,
小夜灯cc,
芙蓉圆米米饼,
昒眠,
宁静致远_Jing,
兰淑仪,
小熊贝鹅,
用户7719425996,
Mintangel0,
李横横_,
克里克_克里克,
与世无争的小光,
tydna,
王紫林的微博,
阿紫臭臭蛋,
sisy_i,
小东没sei了耶,
星尘离落1943,
何以54264,
路人Lily,
Sierra山脉,
姜南子,
你为什么看起来很好吃,
用户陆沉老婆,
甜橘子丶,
大闸蟹黄又黄两只爪子竖起来,
从来绝色是少年i,
夏日午后阳光下,
言岩Saba,
永远的小桌球啊,
旋木淼,等了三年  谁懂[泪]//@李子柒:今天没空写小作文啦！过几天忙完了再给大家补上！想念你们！强行么么哒！
油炸奥特曼zZ,
莉莉lei12345,
白之cloud,
卖辣条的菇娘,
奶茶最爱卡旺卡,
小草自在飞W,
mo醒醒x,
气象台说今日有雨,
星辰O灵,
凌碧玉同学,
是三嘻,
青提冰茉莉_,
凌风刹影,//@Walle胡啸:从立夏到大寒，18个节气。从云海到大雪，多样的天气。做的是漆器，迎的是立春。
东京p卡少年,
胡闹的土豆豆,
喜洋洋的美羊羊的奥特曼,
手可摘星陈wo,
虾滑忠实使徒,
罗妮大侠,
416平,
Dew3Gc,
摘一片花瓣试试,
珍珠粉60342,終於回來了，自信來自於精進努力//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
1987小白,
枯蝉dingding,
我要喝雪碧70434,这个神奇的小姑娘太令人惊艳了！一如既往的美轮美奂！//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
jing_658,
幸福小女人_ling,
一只贰拾壹的猫,
丶明日晴丶,
不急的风GZ,
芒果我最爱2024,
开心米果卷,
木头做的小金鱼,
用户7823462394,
现在是三个号了,
胡胡胡心42378,而且她做大漆过敏全身都肿了，我真的对她肃然起敬//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
喝碗欧气鸡汤,
李智瑞,
HLGC果冻菌,//@渗透之C菌:卧槽槽槽槽槽槽！活久了真的什么事都会发生！终于回归啦[泪][泪][泪][泪][泪]
Flipped_0717,
不会三分的Stephen,
游鱼自游_,
Starlightsaid,
知春无声,
ANNE安妮陳,
虞小二小,那量……刷刷就冲上去了～然后让人感叹，你姐还是你姐在这个赛道，就是王者。//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
穿着花袄的白骨精,
叔叔的日记薄,
椰子水新人,
大吴猎尼人,
金希清,
一只啵啵冰,
九三光年,
Mr_HappyJoker,
岚山Lans,
才能修改一次的昵称,
Darethshiral,
lady-night,
写不出来啊啊啊啊,//@咸DOOOOOR:！//@毛发浓密大赛冠军:李子柒更新了！！！！！！！
草莓糯米团,//@安提戈涅_WhiteBlade:还是那个种田文里的大女主
珍珠丸子68013,她的视频放到油管，有没有注明是中国的，不然那些小偷又要来偷文化了//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
翔哥媛姐妈妈,
小屋1976,
ZincHin,
木苇微微,
laoshenzaizai老神在在,
还我小破站,
Vincent张策,
NY-Sea,
诸瀛chloe,
龚喜发财之同手同脚,
少管我ting,
戴围嘴的喵,
阿l黎m,
Mendeley60,
西西里爱悟饭,
甜心糖果栗栗糍,
生哥6979,
要干一瓶养乐多,呜呜呜初中有段时间心情差很低落就看她的视频每次看都觉得被治愈了现在都大学了三年没见了今天听到她来了我都快哭了//@FashionLanding:[酷]柒妃回宫！哇哦好突然！//@封面小主:天啦噜 ，今夕是何年啊  [苦涩]
般若-般若-般若,
我的小皮卡没有备胎,
等你归来小疯子小公主,
小何超棒的耶,
可是我总想逃,
都到哪里去了呢,
楠嶼秋霽,
住在春天_,
SiuYuki-Lu,
像泥巴哦,
用户6621053519,
拾柒的mama,
糟糕_假唱露馅了,
Gekiiiiilerkkir-,
都怪时光太过动听,
杀死一句,
用户7839967213,
Ovi_Wan,
KleinYC,
巧克力qiong,
龙城碎月,
爱语文又美又帅性格又好,
洁nan_823,
STARYUZ,
露殇,
-弥禄-,
lilianw0,
xiaganer,
令人行动的未来,
Yukiyo__,
---haloworld,
-温春雨,
落叶枫飞_71752,
掌管阿兹卡班的麻瓜,你回来了[泪][泪][泪]//@李子柒:今天没空写小作文啦！过几天忙完了再给大家补上！想念你们！强行么么哒！
春与月光,
NaNaNa神呐,
江苏二虎哥,
熊娜娜嘚窝,
大Yes-杨大耶,
岁月还如歌,
TUOPUSI,
DenzelCAI,
用户7904916548,
荔枝青芒,
天狼星闪闪,
破澈宝贝-,
犬408416,
寻美丹东DanDong,
宇_Gordo,
我是键盘请倒着念,
圆鼻子姐姐,
桃子酱Jessica,
讲不出再见HMX,
天海之间_不动法,
用户7914998161,
三轮幻相,
抄琼网络技术,
座者,
神奇的小孩好,
伊人淡妆ET,
家欣七公主,
Ms_momoo,
周Sir-Hm,
井盖里的迷糊,
用户7334305871,
芋泥啵啵椰·,
莫西草原的初夏,
素素今天早睡了么,
倔强地开花吧_,
晨晨逸,
蒋女士要永远相信光,
浚哲妈,
薯片是只小短腿,
秀我快乐,
雾岛听雨来,
冷冷稻草人,
--大果粒儿,
Wang甜甜的Xiao兔子,
是可忍叔不可忍,
kaiyinn,
Ririri瑞,
路过的_风景,
妖精家特特和肖赞王甜,
嘻爱骨感的rou豆纸,
滚滚酱括弧笑,
大白羊爱探险,
Telson-栀子,
锦鲤附体-吃饱喝足睡得香,
斯大苯,
椰耶sama_Yeahhh,
yuliwb,
用户7946359221,
Sssashijie,
用户7307194235,
昆明的雨netmol---05298,
用户7805010408,
用户6489562361,
小猛鸡懵懵哒,
梦游皮皮amy,
半夜无邪浪荡睡衣姐妹,
HotRestart,
躺平的土坷垃,
Anbaobeii,
用户6622190361,
是彪彪呀666,
叨咕叽碎碎念,
虎纹鲨鱼娘亖,
天如懿,
L_Tu_lip,
123月亮9,
狗耳康格儒,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美得让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
安妮和柠檬雪宝,
酒酿莉莉子,
小毛喵咪喵,
晓琨2012,
做不到你想要的豁达,
彩彻明,
ym--my,
怕敷卡,
QuyenTNH,
用户7930544604,
近水同学,
保温杯喝茶泡枸杞,
八爪yu,
纵横天下518519,
三三居家生活记录,
吹爆北居老师,[开学季][开学季][开学季]//@真十内:更新了！[哆啦A梦害怕]//@风息神泪:刚才十分钟内N个群不同的人奔走相告说更新了。[哆啦A梦害怕]
火锅烤花菜,
烟然珞,
贝克兰德松饼鱼,好//@Joakima酱好味:哇喔几年没刷到过了//@狗派天下第一:还得是//@l鱼苗I:我天 她回来了//@小狗斯特:这个赛道还得李子柒卷啊！！
老大姐也有满满少女心,
小孔明灯2015,
青青阳阳88,
学习思考的芦苇一根,
唧七熙,
李戍人,
六斤团子,
永远的春天丽影,
只有自己强大才能不惧怕,
萱宝宝苧嘟嘟,
同学_向阳而生,
天真有邪xie,
可可曦李,
mierel,//@漆园隐吏在巴黎:[围观]
慕村儿肥兔,
古德猫宁爱微玩,
LOOKME-LIKEME,
淘小居家的好吃的超多,
Katzchen,
用户7481373252,
jiao608,
一只鹿饭吖777,
不想永生,
我喜欢风花雪月,
马鸣谦2024,
雅俊Peony,
长不大的风狮爷,
林约叶叶,
小李今天学习了吗ni,
成豫瑜鱼与,
大蒜过敏的美女,
路吃方二喵,
狗翔都有人叫,
b_luetory,
Joey99099,
咖喱鸡排饭不要鸡排,
脆巧巧泡芙,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
AG九天ovo,
麦德林辣妹,
龙女49,@李子柒 [送花花][送花花][送花花]
用户6086424854,
勿忘初心Kimi方得始终,
jiong_史密斯,守望先锋国服开测了？//@GamEC111:特朗普当上总统，守望先锋国服开测，faker世界赛卫冕，李子柒继续更新视频，家人们我回到8年前了[泪]//@不吃辣饼:我滴妈呀熹妃回宫
傻乐小屋,
断琉璃__涛,
雨霖霖灬,
阿小小阮,
照-我说的做,
fjs淼淼,
低调的华丽_321,
向往lt,
LIN华纯,
TsingliangDu,
下雨天芋头,
杨小羊的简单生活,
紫恋天使cy,
金镜子和幸运星,
hi阿闹,
吖_娆,
最好的我在这里等风也等你,
娟娟油菜花,
蓝色吉普2020,
用户7876850403,
作家二美,
乔乔hj,
让我欧啊啊啊,//@原力鬼会梦见双星落日吗://@狗派天下第一 :还得是//@l鱼苗I :我天 她回来了//@小狗斯特 :这个赛道还得李子柒卷啊！！
追风筝的人LML,
准小喵,
柠檬Lemon078,
Dejadevue,
超级玛丽yiry,
用户7741293837,
JKS-Helen-啵赞,
初十礼,
用户7339366673,
从前大树下游过一群鸭,
Aby是阿白呀,
爱劳动的小农夫,
不知滋味icc,
4Uu_zt,
慢慢地爬啊爬啊爬,
怀之谷雨_念时已白露,
macora,
山涧流水游小蛟,
爱劳动的小农夫,
杨俊豪_Peter,
粉黛-草,
sdrzxhh,
朝阳是光,
种田小当家,
咩梨嘎,
心念如磐,
sylvia-3s,
静静的雪cute,
自说自话的乐园,
绿毛水怪xbxb,时间匆匆又匆匆  //@GamEC111:特朗普当上总统，守望先锋国服开测，faker世界赛卫冕，李子柒继续更新视频，家人们我回到8年前了[泪]//@不吃辣饼:我滴妈呀熹妃回宫
阿辞在云端追逐星光,
泡面加蛋---,
夏拾柒Xigua,
WS事事顺意,
Jennifer的巴斯光年,
泰拉的书航大师,//@渗透之C菌:卧槽槽槽槽槽槽！活久了真的什么事都会发生！终于回归啦[泪][泪][泪][泪][泪]
追梦人-仰望星空,//@南南非非:离开多年，回来依然是顶流，她这个赛道居然无人能超越，牛！…
萧景瑶,
肖小懒_畅游网络版,
_atomicnucleus,[哆啦A梦吃惊]//@武啦啦-nana :我的柒回来了！！//@卡夫卡糕之梦 :往事暗沉不可追 //@稳态黄栌 :看眼时间看眼数据，我天顶流呢[哆啦A梦吃惊]//@反射弧超长星人影九 :终于回归了
用户7961445157,
桃子甜苏打,
阿焱菇凉,
senlinsenlin,//@恩顾 :磨漆画[爱你][爱你]
庄子葛,
箖七七,
天依然湛蓝2024,
Ya_DoKi,
用户7512694224,
古剑奇谭在也不会存在,
我的脸蛋儿红彤彤202201,
易只小烊羔-,
不瘦到95斤不改名-Jun,
炸号的尾鱼读者,
蔓倾灵,
好运嘉持_,
_初见cc,
橙子焦糖果汁,
柒非漆,
今天背法条,
caroline的围脖,
镜中空白兔,
零星與胖欣_VIS,//@璇玑:👏👏👏
loginstar201808,
B1逃出口,
元气女孩锅德刚,
17171771君,
玻璃钢_,
霁然i,
sfxyxf,
颜三岁小朋友,
用户3797842715,
紫衣2012,
去追去疯,
Anton_onion,
被放狂欢之椅震慑,
努力的FC,//@YYP颜宇鹏:一帧不漏看完了，还是熟悉的子柒，欢迎回来[围观]（还记得我这个青腾文创的同班同学吗[揣手][揣手]）
暴走的烤玉米,
摆了花,
岁穗平安,
YJ_2024,
不二家的灯塔,
顺息全宇宙,
用户6189636432琴,//@孙茜:转发微博
大肥鸟2013,
啵子说今晚吃桃桃丶,
卡布叻-等风起,
赵甜桃儿,
用户7961542141,
哟哟哟哟_西,
中国台北的冬天在下雨,
Montee酱酱酱,
小猪佩奇身上纹n,
幸福angeling,
叶青云12,
天塌下来有一米九的顶着,//@矮周迅:这一期作品真的太有深意了，从选择漆器作品，到整体视频的隐喻，画面的结构等等，全都是李子柒式美学的体现。随便截图都可以做壁纸，美的让人失语！另外，关于麒麟回头有很多说法，“麒麟回头，万事不愁”，“麒麟回头百病消”，我想子柒一定是希望奶奶能够平安吉祥，万事如意。好用心啊！
thethornbird_,
小梅子Clubkathy,
July_Try,
一只波波西亚鸟,去油管也看了一圈，回来视频马上破千万播放，下面则是来自世界各个国家人们的留言，或被治愈、或感激回归，2024的“紫薇星”其实是李子柒吧～//@心动信号仪:首尾呼应！这个视频就是最爽重生文！！！
不知名观众89757,
艺琳Rin,
007weare,
不熬夜的青椒,
陈皮酱o_O,
妞妈丫头5555,
hsikdjxxs,
Audry609,
静听风雨0728,
用户6258110702,
Relife_0225,
木子李_0312,
茜茜嘻呐,
Fm蘇杉,
poppy-琳leen,
还是如此打一数字,
山云容容,
用户6509712427,
Meteor浩浩,
祝与星尘,没有人能超越她！//@唐史主任司马迁:时间真是奇妙的东西
吵闹地球厅,
日好活,
阳城小镇彭于晏,
顺利毕业冲啊,
骑着白鹿访名山胜景,
一叶心脉,
卡布奇诺的甜味,
阿乔家的小石榴,//@匪我思存:[666][666][666]
炸毛Tony,
todayis_RS,
用户7962483973,
太阳系精灵,
leyoen,//@向小田:这个赛道最强的女人回归了。。。
蓝色袍子,
芒果七仔兔-,
好多鱼蘑古力巧克力脆脆鲨,
用户7601655744,
用户6113361264,
筱伟儿Megan,
一甜早点睡,//@浪子言科技:[允悲]记得我刚做自媒体没多久的时候就看李子柒的视频，原来已经这么久没有更新了吗。#李子柒开始清库存了##李子柒停更原因##李子柒回归#
木1头2人3999,//@酮掌柜:寓意深远：紫漆（子柒）衣柜 ；紫气 （子柒）冬来#焕新非遗计划#
肉肉喜欢的包包,
易玉不抑郁,
ZHANGyytt,
小小越哇,
季煜苒,
闲来趣味,
该死的动物恐惧症,
元气满满小陀螺,
剪掉长发的姑凉,
子叶-1218,
麦芒的号角orMTFSS,
舌甘耳东,
xzls西红柿老干妈泡面,
忒休斯Theseus,
星川落子遥_,
熊的旅程之路,
浪呀哈哈哈,
Joy的茶壶水杯,
zhangya属,
-关小楼-,
微蓝晴空,//@风息神泪:刚才十分钟内N个群不同的人奔走相告说更新了。[哆啦A梦害怕]
健康的大黑鱼呀,
用户6808072482,
想做一棵大树的雅慧呀,
swandancer,
诗同学啦啦啦,
Liu天秤,
Anita_阿妮塔,
jialing幸福的双鱼,
植觉冰太郎,
齐小璇璇,
辣什么辣啊,
Anita_阿妮塔,
我叶超绝可爱,
用户7927962537,
来自星星的思密达why,哇//@小狗斯特:这个赛道还得李子柒卷啊！！
木子李de时光,
元气就现在1,
WHHHHH1004,
一颗木头牙,
如风雪自由,
拾一帧,
壮壮他麻麻,
不知道用什么昵称_啊啊啊啊,
懒羊羊可以吃不胖,
_Ls___,
残意依稀,
今年桃花能不能开了,
二坨的妈咪,
冰冻芋头凉糕,
檸檬奶昔cs,
Kieralways,
坠落的折翅的孤鹰,
咦咦咦零,
小八砣,
BlueYc8,
梨妞1990,
梦飞清泉谷,
每天都如此冷静,
三姓家奴岸田锡进,
心疼口口,
Mars-喵呜酱,
Seve072,
Mxy呐呢呐呐呐,
曾经的Jennifer,
2000艺名,
夏目小栗,
小小乔_666,
大奔的速度,
nmgg2008,
我爱熬夜打游戏,
Wiedii-,
0噗噗0噗噗,
过去粉雾海,
铁血阿财_Y101,
evermore03,
宥姍63,
Aha_Lydia,
89北滘,
用户3839066856,//@扬韬:用一年的时间打造一个视频，这种执着，这种精神，值得赞许！欢迎李子柒回归！
飞不起来就别飞啦,
猫过留毛,
白蔓君BMJ,
麦子左右88,
青苍铎蝴蝶,
秀女儿她妈,
麻辣烫加草莓--,
_麦乐鸡块_,我的妈有生之年//@momofhhxrjh:？？？终于等到你
李家三猪,
长风破浪屠龙刀,
孤独迷途的阿呆,
-19束,
Jade2024CheerUp,
那那离景,
椰丝面包橘子酱,
SWEPOH,
一枚蟹蟹吖l,
TheLsatHeartbeat,
给草芸随份份子钱,
Gary_Moo,
用户7351949752,
用户6306048218,
五亿个Littlebell,
晞橤,
夜昱yeyu,
莫白空_NULL,
成工成力,
凌晨三点的傻瓜已下线,
甜酒_小圆子,
易支书我是副团支书啊,
在农场编辫子的柚子,
小猪爱扮美,
只因Abortion,
暱稱就是32囖,
yaomll,
西瓜木瓜香瓜蜜瓜还有一把小麻瓜,
用户7711566882,
妞ai丫头DAYTOY,
拾柒_Jio,
绿山墙的绿,
冰块脸像冰箱,
银河抓鱼,
小伊伊的小麻麻,
小李In杭州,
小唐僧a3,
你是半夏我是柠檬,
橘子味的小太阳啊,
wgdjehheieb,
每天都很极限,
喜阳阳酱,
雨花石雨落花石,
merry贝奇,
自自ly,
浮11冰,
姐姐时尚恋歌,
又晴朗又辉煌,
圈予账爱平不平,
宠辱不惊才怪,
雨中鸟依然飞21_348,
哟唏唏哈哈,
慕千里DW,
用户7745979353,
Ran要永远温柔,
-CiCi哈哈-,
aqswde111frgthy,
薇子姐,
之行--,
噢呆呆君,
Icrumblee,
陸離___________,
Nolatenights_noemo,
煎饺锅贴热干面教教徒,
李硕瑶,
珈郗,
恰如春风82425,
可乐的小可乐阿,
jhcjjf,
Nakyy_7,
美好小宇宙0717,
Nooooobody-,
仓鼠坨子,
酒窝在现ing,
用户6465510309,
青萍末上尘,
淺淺_愛liberty,
穿棉拖的毛毯,
窗外机主,//@美国创业者:厉害[good][good][good]//@天狼50陈浩:天，泼天的流量！
阿里马爸爸,
i3361074562,
清风满吴钩,
lucky本事舰长,
苒宝悠然,
用户6465510309,
双子2299165085,
舒健73,
梦回大唐6,
拉札如斯女士,
教书匠打工人,
RuikeD,
XIALee_,
木曌芸生,
茶柰子又开始了美好的一天,
妹纸皮爷们心,
自在老姜0922,
JJY_rainbow,
建议别玩手机,
快乐开心巧克力,//@不吃辣饼:我滴妈呀熹妃回宫
ICee圈,
_WalkonMemories,
kay_笑靥如花,
一个冒失鬼呀,
栀子花凯i_dare,
慢吞吞的南瓜小姐,
酱心娘酿,
普者黑的美从不讲道理,
海生在线,
不要在冰淇淋上撒盐,
水蛇腰-virgo男,//@渗透之C菌:卧槽槽槽槽槽槽！活久了真的什么事都会发生！终于回归啦[泪][泪][泪][泪][泪]
博物馆不专业爱好者,
微风清徐i,
沐沐清烨,
江然今天咕咕了吗,
小西864,
涨涨涨工资了没,我的大女主回来了[泪][泪][泪]@李子柒
随遇而安的女汉纸,
啊罗-ROY小天使,
vintageGao,
用户7113737942,
_夏日有云_,
漫步云端_LH,
啾啾重回婴儿时代,
lichen0307201509,
是你的璇儿阿,
爱吃杂粮煎饼的菇凉,
用户6136523971,
海豚先生的家,
墨雨醒生,
lovisi,
悟道荆涂,
玩家0306,
nothing-restart,
Q慕斯雪儿,
那地球冰冻再融化吧,
我想静静辣_,
月亮爆炸了boom,
蔚蓝夏天23,
雨过-天晴-好好生活,
Chrisna-C,
YU一帘,
mzn1001,
泡沫824,
瑾瑜怀握,//@降夭除魔齐天大圣:先转再看#李子柒四年后惊喜复出#
三橘二,
加油加油努力努力丫丫丫丫丫,//@匪我思存:[666][666][666]
胖西是爱睡觉的懒猪,真棒//@蜗牛同学LX:终于等到李老师回来，喜欢这种安静的视频，谢谢你！#李子柒回归#
yyy轻舟已过万重山,
婉儿呀2333,
北大西洋不怕冷,
冰封的玫瑰90,
彭昕磊,
honeypuppyyy小瓜不是麻瓜,
cheese-and你,
秋韵情意浓,
用户6313270594,
WX的自说自话,
小八醒醒-,卧槽//@不吃辣饼:我滴妈呀熹妃回宫
媛媛又熬夜了-LYN,
Tang糖很甜呀,
简单一点倩,
用一朵花开的时间来听_LK,
黄桃果酱加糖,
小狗要摇尾巴啦,
阳光ing小青年,
